,epoch,train_loss,val_loss,val_accuracy,model_size_mb,experiment_name,batch_size,n_dense_blocks,n_conv_each_block_0,n_conv_each_block_1,n_conv_each_block_2,growth_rate,dropout,base_learning_rate,warmup_iter,main_sched_epochs_kick_in,n_epochs,weight_decay,transform_stack_name,elapsed_time_sec,test_accuracy,test_precision,test_recall,test_f1,n_conv_each_block_3
379,19,2.8779481320545592,3.1877352698095915,15.103598691384951,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
380,20,2.8248469829559326,3.18326500366474,17.3391494002181,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
381,21,2.7805662114044716,3.0963969806144975,17.77535441657579,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
382,22,2.735007799904922,2.978819518253721,21.264994547437297,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
383,23,2.697083090913707,2.9286720423862853,20.338058887677207,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
384,24,2.6468215975268135,2.823781227243358,23.60959651035987,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
385,25,2.62832642012629,3.05320065597008,18.157033805888766,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
386,26,2.5560800453712202,3.035965656412059,20.010905125408943,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
387,27,2.507737562574189,2.567033784142856,27.153762268266085,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
388,28,2.527386685897564,3.09318051667049,19.19302071973828,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
389,29,2.4405081847618364,2.546812583660257,29.280261723009815,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
390,30,2.443708471183119,2.9857048988342285,19.356597600872412,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
391,31,2.3911701399704506,3.4079834181686928,18.37513631406761,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
392,32,2.372392120032475,3.14591253214869,20.50163576881134,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
393,33,2.329418079606418,2.3989425034358582,32.49727371864776,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
394,34,2.3057127245541276,2.7656006813049316,27.262813522355504,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
395,35,2.2455809506876716,2.834408710742819,22.02835332606325,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
396,36,2.169735791354344,2.411215428648324,31.352235550708834,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
397,37,2.1913554668426514,2.6063761464480697,27.644492911668483,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
398,38,2.1776454633679885,2.2638927657028725,36.04143947655398,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
399,39,2.1212917422426156,2.4433866533739814,32.93347873500545,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
400,40,2.1063713308038383,2.5014094813116667,31.842966194111234,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
401,41,2.077628454257702,2.43392984620456,34.29661941112323,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
402,42,2.0265062184169373,2.860579934613458,29.334787350054526,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
403,43,2.044875412151731,2.5862072993969094,32.1701199563795,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
404,44,2.0152941017315307,2.5091350654075883,32.715376226826606,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
405,45,1.966291557098257,2.5240123888541914,33.91494002181025,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
406,46,1.9290518616807872,2.2690488305585137,36.25954198473282,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
407,47,1.8804453385287319,2.4161049415325295,32.44274809160305,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
408,48,1.9634972358572071,1.8810345551063274,44.165757906215916,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
409,49,1.879356392498674,2.3546929934929155,35.659760087241004,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
410,50,1.8714161145276036,2.1120507552705963,40.89422028353326,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
411,51,1.790531156391933,2.5291342981930436,37.07742639040349,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
412,52,1.789317079659166,2.1423087448909364,39.69465648854962,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
413,53,1.7801540473411823,2.4235086934319856,36.150490730643405,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
414,54,1.7692993550465024,2.51383074809765,34.24209378407851,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
415,55,1.722865474635157,2.0588918225518587,42.093784078516904,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
416,56,1.6824902871559406,2.4664506912231445,39.858233369683745,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
417,57,1.697265454407396,2.594543325489965,33.75136314067612,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
418,58,1.7034840707121224,2.4299763399979164,37.45910577971647,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
419,59,1.6562726312670215,1.774399576515987,48.25517993456925,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
420,60,1.5915620244782547,2.318453813421315,40.56706652126499,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
421,61,1.653939557486567,2.109290941008206,40.89422028353326,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
422,62,1.6410205364227295,2.9499529641250084,32.87895310796074,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
423,63,1.6516923801652317,2.70726307507219,36.75027262813522,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
424,64,1.574973098162947,1.8793692054419682,49.67284623773173,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
425,65,1.5513258781926385,2.2437291391964616,41.98473282442748,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
426,66,1.5543021785801854,2.46844116572676,37.94983642311887,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
427,67,1.5027346014976501,1.836502950766991,47.11014176663031,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
428,68,1.5324871642836209,2.0335150710467635,44.711014176663035,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
429,69,1.4739014341913421,1.5905984886761368,52.78080697928026,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
430,70,1.492469364199145,2.1931625892376077,43.12977099236641,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
431,71,1.474887192249298,2.536011819181771,38.6041439476554,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
432,72,1.4263495946752613,2.0143037458945967,46.673936750272624,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
433,73,1.3883659880736778,2.319831839923201,40.239912758996724,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
434,74,1.4113684091074714,2.1415677851644057,46.673936750272624,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
435,75,1.420379624284547,2.074290756521554,44.0567066521265,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
436,76,1.3798838432492881,1.9614001718060723,46.346782988004364,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
437,77,1.379672138855375,1.988890393026944,44.656488549618324,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
438,78,1.3814256129593685,1.8012471486782204,49.291166848418754,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
439,79,1.3176208755065655,1.6980013888457726,52.0174482006543,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
440,80,1.3707910961118237,1.9764838711968784,48.30970556161396,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
441,81,1.3362816870212555,1.9268044849921917,49.94547437295529,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
442,82,1.326550309000344,1.7461914440681194,51.36314067611778,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
443,83,1.2623650000013154,1.5392216937295322,55.4525627044711,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
444,84,1.254705889471646,1.6832884097921437,52.726281352235546,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
445,85,1.2236953973770142,2.124431108606273,46.61941112322792,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
446,86,1.266246000240589,2.0122416594932817,50.218102508178845,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
447,87,1.3111221142883958,1.589958384119231,55.288985823336965,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
448,88,1.2643685577244594,2.6632110908113678,40.51254089422029,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
449,89,1.2476689805244576,1.6898181849512561,52.94438386041439,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
450,90,1.2407302805061997,1.77874755859375,50.981461286804794,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
451,91,1.250890482088615,2.0459765894659636,48.146128680479826,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
452,92,1.226715322198539,1.8125089653607072,51.30861504907307,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
453,93,1.1105016562445411,1.307044282041747,62.431842966194104,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
454,94,1.0767577896858085,1.2529973326058224,63.41330425299891,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
455,95,1.0046346208144878,1.2106211062135368,64.94002181025081,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
456,96,0.9949422735592415,1.2085065060648426,64.72191930207197,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
457,97,0.9583147949185865,1.1933263478607967,64.94002181025081,8.72,weight_decay_heavy,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.007,default,1736.4757199287415,0.7156013001083423,0.7186482548713684,0.7156013250350952,0.7126132249832153,
